icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
ac5ec1,30.0,1.185,39.49,0.0,0
345583,21.0,4.982,237.22,-12.34,0
fake5884,25.0,5.536,221.45,64.13,1
fake1447,15.0,3.49,232.66,242.77,1
a1aa10,20.0,5.221,261.06,0.0,0
7c492a,20.0,3.061,153.03,6.48,0
3c7861,32.0,7.208,225.24,0.24,0
49d5ee,30.0,6.465,215.51,-11.43,0
40665e,31.0,0.0,0.0,0.0,0
407af1,20.0,5.163,258.14,0.0,0
881050,10.0,1.845,184.51,-7.62,0
0d089a,10.0,2.427,242.74,-0.76,0
4d2131,19.0,5.047,265.65,0.4,0
4baa50,19.0,4.503,237.0,-0.4,0
478f43,10.0,2.635,263.47,-0.76,0
48455a,33.0,4.18,126.67,8.54,0
fake2417,20.0,3.754,187.72,187.38,1
ab5f00,33.0,8.988,272.36,0.0,0
3c65d8,20.0,4.959,247.93,10.67,0
406c39,28.0,3.615,129.11,0.0,0
a248cf,20.0,0.136,6.81,0.0,0
fake5436,15.0,3.356,223.73,44.64,1
a12798,34.0,0.063,1.84,0.0,0
155c52,33.0,7.064,214.07,0.0,0
471f64,27.0,6.002,222.31,0.0,0
4b1a1d,28.0,5.386,192.36,-4.9,0
fake7471,25.0,9.9,395.99,-2.83,1
aa44cd,27.0,4.195,155.36,-7.34,0
fake2776,25.0,8.003,320.12,-4.86,1
a40dd8,10.0,0.956,95.61,0.76,0
abf2c2,27.0,6.359,235.52,0.0,0
4bb204,19.0,2.841,149.53,15.64,0
fake6376,15.0,3.036,202.38,62.95,1
a08e60,31.0,1.932,62.34,-2.21,0
780e0e,19.0,2.38,125.25,0.0,0
4d226f,30.0,6.963,232.11,8.13,0
750220,10.0,2.101,210.08,0.0,0
a78c43,30.0,7.231,241.02,0.0,0
503e82,28.0,5.05,180.36,13.61,0
fake2304,25.0,5.423,216.92,46.43,1
4cc53b,18.0,4.696,260.9,0.0,0
48af0f,30.0,6.412,213.73,7.87,0
502d5e,11.0,0.0,0.0,0.0,0
3c5eed,20.0,4.198,209.91,0.0,0
fake6766,25.0,276.411,11056.43,4.15,1
a0d92a,10.0,0.471,47.11,0.0,0
a3e8c2,33.0,6.584,199.52,11.08,0
ac4c67,27.0,6.471,239.65,-10.72,0
471f6d,20.0,4.383,219.16,-2.67,0
4caaa8,20.0,4.216,210.79,10.67,0
0d0b8b,31.0,4.77,153.88,-0.25,0
7c6d7c,31.0,4.843,156.22,-3.69,0
fake9874,15.0,237.394,15826.25,1.46,1
a702ca,27.0,1.58,58.51,2.26,0
7c4270,30.0,4.023,134.11,-9.65,0
4b180c,20.0,2.758,137.89,10.29,0
ab3133,32.0,6.706,209.58,0.0,0
a8f646,33.0,7.285,220.76,0.23,0
76bd46,20.0,5.127,256.34,0.0,0
4bb202,33.0,6.618,200.55,5.08,0
407af1,30.0,8.056,268.55,0.0,0
4864ec,31.0,4.682,151.04,20.65,0
c820ce,32.0,6.671,208.47,-0.24,0
471f9e,19.0,3.944,207.59,0.0,0
a49510,24.0,3.618,150.76,-3.49,0
8964d9,29.0,8.989,309.95,0.26,0
a027fa,21.0,5.176,246.47,0.0,0
01026f,30.0,6.806,226.87,0.0,0
896118,32.0,7.7,240.62,0.0,0
aa05b0,25.0,1.953,78.11,0.0,0
440057,20.0,0.081,4.04,0.0,0
899081,19.0,5.083,267.51,0.0,0
7c39f3,30.0,2.641,88.05,12.45,0
4cc582,28.0,3.047,108.81,0.0,0
e49590,7.0,1.569,224.18,1.09,0
aa90c2,20.0,5.562,278.12,0.0,0
ac71ad,32.0,8.112,253.49,-15.72,0
3c55c1,31.0,6.354,204.98,0.98,0
484fde,32.0,5.973,186.67,7.86,0
fake2698,20.0,4.5,225.0,58.71,1
4ab824,30.0,6.382,212.74,0.0,0
4d20ed,30.0,6.015,200.48,12.45,0
8a0378,19.0,4.472,235.35,0.0,0
392af5,31.0,0.05,1.6,0.0,0
346644,30.0,3.365,112.17,-0.25,0
4070e1,32.0,7.73,241.57,8.81,0
aaadf8,20.0,4.351,217.53,0.38,0
4520ea,10.0,2.601,260.12,0.0,0
4ca806,30.0,6.499,216.62,0.0,0
4075bb,20.0,0.0,0.0,0.0,0
ab8880,30.0,6.836,227.85,0.0,0
440bcb,30.0,4.502,150.07,-8.13,0
c0407b,26.0,6.073,233.58,-13.77,0
7c44b4,16.0,0.122,7.6,0.0,0
780c6f,18.0,3.722,206.79,0.0,0
7cae00,22.0,1.134,51.54,-0.35,0
155c2b,20.0,0.0,0.0,0.0,0
880c48,20.0,4.462,223.08,0.0,0
39d309,32.0,7.392,230.99,0.0,0
3c66a6,20.0,4.314,215.71,-7.24,0
adb476,31.0,6.435,207.56,-5.16,0
a5c99e,3.0,0.485,161.77,0.0,0
a44981,19.0,4.555,239.74,0.0,0
a4fc00,29.0,6.404,220.81,0.0,0
c02029,30.0,4.726,157.53,5.59,0
3c6662,20.0,3.576,178.82,6.48,0
3c7426,27.0,6.413,237.52,0.0,0
40688b,10.0,2.394,239.42,0.0,0
fake7656,15.0,5.364,357.62,-0.03,1
39a207,31.0,3.659,118.03,-1.72,0
4b181a,30.0,6.249,208.31,0.25,0
fake7589,15.0,2.703,180.22,245.71,1
89917f,32.0,5.925,185.17,1.91,0
a1ac91,20.0,4.253,212.63,0.0,0
4cae69,28.0,6.263,223.68,0.0,0
89672f,32.0,485.604,15175.14,0.0,0
8966c5,30.0,8.292,276.41,-0.25,0
86835a,31.0,6.383,205.9,-6.88,0
4067f3,31.0,6.391,206.17,12.04,0
4b18f1,24.0,5.786,241.07,0.0,0
a2ce05,32.0,8.191,255.96,0.0,0
40688b,20.0,4.737,236.84,0.0,0
452142,10.0,2.28,227.97,0.0,0
a5762f,33.0,2.01,60.91,-3.0,0
0d0dd3,20.0,3.721,186.05,-10.29,0
8a0a67,36.0,3.344,92.88,-5.08,0
406c39,30.0,3.887,129.58,0.0,0
346649,30.0,6.811,227.04,0.0,0
fake4849,20.0,223.198,11159.9,-0.1,1
4d00db,10.0,2.081,208.09,0.0,0
a74a12,31.0,6.671,215.18,0.0,0
a68cf1,18.0,1.453,80.72,0.0,0
a5823e,10.0,2.264,226.43,0.0,0
c05efd,22.0,0.221,10.03,0.0,0
4cae54,20.0,4.906,245.28,0.0,0
8017f2,20.0,3.727,186.34,7.24,0
4ca850,30.0,7.974,265.81,0.0,0
48c2b7,17.0,3.235,190.32,-8.52,0
7c78b2,20.0,3.822,191.11,4.95,0
4cadf6,24.0,5.305,221.05,7.62,0
780821,24.0,0.0,0.0,0.0,0
040242,21.0,4.606,219.32,0.0,0
440030,19.0,4.053,213.32,8.02,0
398566,30.0,6.722,224.06,-5.08,0
4bcd84,28.0,6.788,242.42,-7.35,0
fake3852,20.0,3.799,189.93,177.1,1
46b82b,20.0,2.625,131.27,9.53,0
8966d4,24.0,0.2,8.33,0.0,0
7cb058,30.0,5.12,170.66,0.0,0
06a38d,28.0,0.02,0.72,0.0,0
acc619,10.0,2.254,225.42,-0.76,0
780e0e,32.0,3.462,108.17,0.0,0
aa9800,35.0,0.0,0.0,0.0,0
4d2300,11.0,2.639,239.95,-5.54,0
fake6662,20.0,7.172,358.58,-4.84,1
4400f3,28.0,6.99,249.65,0.0,0
4ba913,30.0,2.572,85.75,8.38,0
7c6d2b,27.0,2.855,105.74,-5.36,0
a23a01,20.0,0.94,46.98,-0.76,0
4ca6fc,161.0,0.029,0.18,0.0,0
39ceb0,32.0,7.087,221.47,0.0,0
fake2504,20.0,7.932,396.62,2.11,1
342397,20.0,4.872,243.61,0.0,0
c81e2c,20.0,4.713,235.63,-11.81,0
acc3b4,24.0,5.331,222.13,0.0,0
aa5f41,30.0,8.042,268.07,0.0,0
fake7228,15.0,3.187,212.48,48.15,1
fake9447,25.0,9.809,392.37,-0.23,1
76cd0f,11.0,3.062,278.4,0.0,0
7c19c9,20.0,1.665,83.25,8.38,0
c03804,27.0,3.608,133.62,0.0,0
80167b,32.0,5.371,167.85,11.43,0
02a1a2,20.0,4.633,231.66,-0.38,0
4007ee,32.0,8.619,269.33,0.0,0
a19e97,20.0,5.061,253.04,0.38,0
fake8672,25.0,5.306,212.22,62.11,1
a3a9eb,27.0,6.485,240.19,0.0,0
896179,28.0,0.0,0.0,0.0,0
fake3409,20.0,3.949,197.46,61.61,1
06a0fc,22.0,0.0,0.0,0.0,0
880856,9.0,2.076,230.72,8.47,0
fake4787,15.0,6.026,401.76,-1.11,1
06a141,20.0,5.166,258.28,0.0,0
a2c5ae,21.0,1.601,76.25,0.0,0
a4df56,28.0,6.679,238.54,0.0,0
502d0c,30.0,6.229,207.63,0.0,0
392ae6,32.0,6.02,188.13,14.53,0
4aca89,32.0,5.435,169.83,15.72,0
440d6e,41.0,0.279,6.82,0.0,0
a2edb4,33.0,5.654,171.33,-9.7,0
aaa247,10.0,2.234,223.43,0.0,0
a3b186,21.0,3.64,173.35,-6.53,0
5001e5,30.0,7.076,235.85,0.0,0
4ca25a,20.0,5.048,252.41,6.86,0
4bb18e,24.0,6.324,263.48,0.0,0
478f43,20.0,5.278,263.9,0.0,0
8880f8,20.0,3.013,150.64,0.0,0
4bd6a8,21.0,0.809,38.54,-2.54,0
4aca12,10.0,0.0,0.0,1.52,0
348358,10.0,2.516,251.64,0.0,0
8960e0,23.0,5.822,253.12,0.0,0
3009b4,10.0,1.262,126.2,0.0,0
a09e52,27.0,1.005,37.23,1.41,0
151ddf,20.0,3.184,159.21,0.38,0
a79d78,31.0,2.791,90.04,-5.16,0
3c56f7,32.0,7.255,226.71,0.0,0
4bcdd5,31.0,6.041,194.87,0.0,0
4caeba,29.0,0.0,0.0,0.0,0
347601,19.0,4.534,238.61,6.82,0
486740,30.0,7.11,236.98,0.0,0
3c5eea,10.0,2.264,226.37,0.0,0
fake6464,15.0,309.278,20618.56,-2.38,1
a85931,10.0,1.082,108.21,11.43,0
738051,20.0,4.356,217.82,0.0,0
452142,20.0,4.377,218.86,0.0,0
ab4c1d,24.0,6.067,252.8,0.0,0
a2107b,20.0,4.628,231.41,-10.67,0
aab1d2,20.0,4.239,211.93,0.0,0
a2b8db,30.0,6.716,223.85,0.0,0
845ce4,20.0,0.0,0.0,0.0,0
fake5315,20.0,4.772,238.58,194.69,1
50840a,31.0,7.262,234.26,0.0,0
7c6af0,20.0,1.345,67.25,-4.19,0
ad1697,27.0,1.724,63.85,-2.82,0
4ca816,10.0,2.299,229.86,-4.57,0
fake4857,15.0,3.246,216.4,61.93,1
70c0f9,20.0,1.427,71.35,-3.81,0
3c496d,30.0,7.175,239.18,0.0,0
a2afeb,10.0,2.281,228.06,0.0,0
ac2cb2,32.0,8.554,267.32,0.0,0
502ce4,19.0,2.008,105.7,-3.61,0
468150,27.0,1.406,52.08,1.13,0
4caeba,30.0,0.0,0.0,0.0,0
a09a01,20.0,1.01,50.49,-0.38,0
86d5fa,10.0,2.272,227.25,-10.67,0
70e048,16.0,1.023,63.94,-2.86,0
511187,10.0,2.198,219.85,-0.76,0
aa78e7,31.0,3.753,121.05,1.23,0
a194e0,18.0,0.867,48.15,0.0,0
a16879,29.0,2.04,70.33,0.79,0
4b9903,28.0,5.981,213.61,0.0,0
899115,10.0,1.82,181.98,7.62,0
ab1979,27.0,7.905,292.78,0.0,0
fake7193,20.0,4.799,239.97,69.08,1
aae5f7,30.0,3.72,124.01,0.0,0
adb723,19.0,1.519,79.94,-3.61,0
899028,24.0,3.764,156.84,-5.08,0
7c6bab,30.0,3.56,118.66,0.0,0
aa8114,30.0,7.153,238.43,-12.19,0
3cc253,21.0,2.752,131.04,12.7,0
a25f6e,10.0,1.136,113.58,-3.05,0
c82477,10.0,2.059,205.85,0.0,0
500194,19.0,5.036,265.08,-0.4,0
a602ab,31.0,7.379,238.04,0.0,0
a7f302,30.0,6.958,231.94,0.0,0
34644d,10.0,2.273,227.31,3.05,0
c013d0,24.0,5.287,220.27,-9.53,0
aa77f9,28.0,7.113,254.03,0.0,0
4ca960,18.0,4.743,263.53,0.0,0
44b2ad,28.0,0.281,10.02,0.0,0
ab04f9,27.0,3.659,135.53,-7.9,0
ac2f83,21.0,4.93,234.75,0.0,0
06a0e7,30.0,6.707,223.58,0.0,0
a691ed,25.0,2.009,80.35,0.0,0
8966ed,20.0,4.651,232.53,0.0,0
aab77f,27.0,1.691,62.62,0.0,0
a75a24,20.0,2.095,104.75,4.19,0
3c65ca,27.0,3.979,147.39,-7.62,0
899104,10.0,1.969,196.93,-8.38,0
4c01ee,12.0,0.0,0.0,0.0,0
75860f,32.0,5.963,186.36,8.33,0
c03019,24.0,0.12,5.01,0.0,0
70c11d,31.0,7.442,240.07,0.0,0
ab8b7f,10.0,1.513,151.32,16.76,0
398567,29.0,1.945,67.08,-3.68,0
479d40,10.0,2.271,227.1,5.33,0
3455da,30.0,6.917,230.55,0.0,0
485874,10.0,1.809,180.89,-10.67,0
86d66d,20.0,1.463,73.14,14.86,0
471f04,20.0,4.119,205.93,0.0,0
ac377b,21.0,4.457,212.26,0.0,0
ac9b45,20.0,1.248,62.39,0.0,0
7cad45,10.0,0.774,77.45,-4.57,0
80173e,24.0,3.704,154.34,5.71,0
151fff,31.0,0.0,0.0,0.0,0
4d207c,30.0,0.067,2.25,0.0,0
ad6bdc,20.0,4.233,211.66,-4.57,0
acf54f,32.0,7.143,223.23,-4.76,0
a63c7e,235.0,0.0,0.0,0.0,0
fake3192,20.0,4.795,239.77,54.71,1
c8221a,10.0,0.646,64.58,-3.05,0
ad60b7,31.0,6.746,217.62,0.25,0
a988f0,30.0,3.5,116.67,-1.78,0
3986e4,32.0,7.569,236.53,0.0,0
ac7b8a,32.0,7.503,234.47,9.05,0
4869c3,32.0,241.142,7535.7,0.0,0
495211,10.0,2.004,200.45,0.0,0
738065,19.0,4.404,231.81,0.0,0
3c4b49,24.0,4.521,188.39,0.32,0
c819df,30.0,4.918,163.93,-8.89,0
388161,31.0,0.0,0.0,0.0,0
fake6000,25.0,5.661,226.44,186.43,1
4400be,15.0,0.0,0.0,0.0,0
a68336,10.0,0.011,1.11,0.0,0
461fa5,10.0,2.03,203.04,11.43,0
75058d,33.0,7.536,228.35,1.15,0
a359c2,30.0,0.0,0.0,0.0,0
a3bdb3,21.0,0.872,41.5,-0.36,0
503e80,20.0,0.0,0.0,0.0,0
4b17fa,24.0,3.401,141.69,17.14,0
4c0179,28.0,3.875,138.39,0.0,0
acdc40,30.0,6.84,228.01,-12.45,0
3c56ee,32.0,7.098,221.82,0.0,0
ad59d2,25.0,1.877,75.08,0.0,0
a4afbe,30.0,3.315,110.51,-1.02,0
4ba948,32.0,8.351,260.96,0.0,0
fake6109,25.0,5.397,215.89,67.21,1
424bd7,32.0,6.603,206.34,0.0,0
394a0a,31.0,7.019,226.43,-8.85,0
fake6334,15.0,3.269,217.91,68.61,1
4cadc4,28.0,5.576,199.15,9.53,0
ac0b96,9.0,2.107,234.11,0.0,0
502ccf,31.0,0.0,0.0,12.29,0
7805ee,27.0,5.081,188.19,0.28,0
485343,10.0,2.376,237.58,0.76,0
471d63,20.0,3.864,193.19,9.53,0
4ba902,30.0,6.19,206.35,0.0,0
706060,30.0,6.817,227.25,0.0,0
fake8898,25.0,5.452,218.08,62.53,1
4ca56c,10.0,1.718,171.81,0.0,0
fake2108,25.0,5.316,212.64,222.23,1
a013e8,20.0,4.408,220.4,0.0,0
4bb869,12.0,2.426,202.2,0.0,0
a77f26,33.0,6.419,194.53,0.0,0
4d2068,30.0,3.549,118.31,-3.56,0
4b9dec,30.0,6.861,228.71,0.0,0
4951ce,20.0,3.509,175.44,12.19,0
3c4acd,10.0,2.555,255.47,0.0,0
7380c8,30.0,6.778,225.94,0.0,0
abe212,20.0,3.438,171.9,7.62,0
4080df,40.0,0.226,5.65,0.0,0
a5ec61,27.0,7.086,262.45,0.0,0
c81bb3,10.0,1.361,136.09,-3.05,0
fake3021,25.0,167.288,6691.51,3.63,1
3c6648,19.0,4.761,250.57,-0.4,0
7cad40,20.0,1.57,78.5,-3.43,0
71c392,21.0,6.037,287.49,0.0,0
7c68a8,10.0,1.78,178.05,-9.14,0
c8244c,30.0,2.482,82.73,2.54,0
39de43,28.0,5.58,199.29,0.27,0
8991e3,32.0,9.741,304.4,0.0,0
345206,32.0,7.217,225.53,-0.24,0
7809b5,10.0,1.676,167.56,10.67,0
461f6e,9.0,0.0,0.0,0.0,0
7810b8,67.0,15.649,233.57,0.11,0
fake1605,15.0,162.056,10803.74,0.96,1
a12731,20.0,4.962,248.1,0.0,0
fake8101,25.0,155.868,6234.71,-1.86,1
4a2183,32.0,5.967,186.48,12.62,0
abf78f,32.0,6.014,187.94,-7.86,0
c8236e,29.0,0.127,4.39,0.0,0
89900e,20.0,4.07,203.49,-4.57,0
fake7773,20.0,4.678,233.88,68.56,1
4bb189,32.0,8.022,250.69,-0.24,0
a35d79,25.0,0.008,0.32,0.0,0
896488,31.0,7.885,254.36,0.25,0
4400b2,20.0,4.01,200.5,11.43,0
4b181a,27.0,5.637,208.77,0.0,0
fake9245,15.0,3.588,239.22,168.79,1
3991e9,19.0,1.456,76.62,-3.61,0
407f67,27.0,5.562,205.99,0.0,0
7c0a70,32.0,0.175,5.48,0.0,0
861f1a,27.0,7.118,263.62,9.03,0
c04937,24.0,5.537,230.73,-11.43,0
a54535,9.0,0.103,11.45,0.0,0
fake8698,25.0,4.651,186.06,233.03,1
89805e,33.0,6.775,205.3,11.78,0
accaf4,31.0,6.846,220.84,0.0,0
aab77f,25.0,1.532,61.27,0.0,0
75053f,28.0,1.8,64.29,0.0,0
440713,23.0,5.965,259.35,0.0,0
4864ec,19.0,2.855,150.25,17.25,0
44d1a1,30.0,6.876,229.21,0.0,0
a1275f,31.0,0.812,26.2,1.97,0
a3a082,24.0,4.551,189.63,-5.08,0
4d2215,20.0,4.203,210.17,0.0,0
4b181a,32.0,6.675,208.58,0.24,0
ad2cb0,10.0,2.424,242.44,0.0,0
a2b198,27.0,6.645,246.11,0.0,0
c87efe,10.0,0.0,0.0,0.0,0
46b82b,10.0,0.879,87.87,12.95,0
a1277a,27.0,5.346,197.98,-11.29,0
fake2986,15.0,3.351,223.41,125.49,1
a9a91a,28.0,2.191,78.26,13.88,0
4691c2,20.0,4.173,208.65,0.0,0
8990a4,28.0,6.256,223.43,-10.07,0
71c582,35.0,0.282,8.05,0.0,0
461e1e,20.0,4.009,200.43,0.0,0
71c547,20.0,3.391,169.53,5.33,0
46815a,20.0,0.599,29.93,4.57,0
a466d2,32.0,5.871,183.46,-4.52,0
aabcec,30.0,1.771,59.02,0.0,0
fake7554,25.0,9.695,387.79,2.26,1
76d101,20.0,3.81,190.51,-2.29,0
888167,32.0,7.088,221.5,-5.24,0
a2f95c,12.0,3.117,259.76,-11.43,0
fake6762,25.0,4.658,186.34,136.02,1
782205,5.0,1.466,293.3,0.0,0
800c6d,10.0,1.182,118.21,4.57,0
ad648f,19.0,0.766,40.34,-0.4,0
e8046d,23.0,6.137,266.83,0.0,0
484561,19.0,1.382,72.73,-3.61,0
abe579,20.0,0.037,1.85,0.0,0
39e68c,20.0,4.312,215.61,0.0,0
a3f6fe,24.0,1.397,58.2,0.0,0
84b829,30.0,5.963,198.76,0.0,0
fake7938,20.0,6.687,334.33,1.42,1
461faa,10.0,2.642,264.16,0.0,0
7c52fb,15.0,0.368,24.55,0.0,0
ac5ec1,19.0,0.956,50.33,0.0,0
4bce15,28.0,3.204,114.44,11.43,0
0d0e2b,29.0,7.042,242.82,5.52,0
39d2af,20.0,4.974,248.71,0.0,0
780746,93.0,24.048,258.58,0.0,0
abc4d8,10.0,2.152,215.17,0.0,0
4aca6a,28.0,5.539,197.82,11.16,0
44006d,30.0,6.045,201.51,7.37,0
407798,27.0,6.164,228.31,-11.29,0
39e687,32.0,6.427,200.85,0.0,0
fake7955,20.0,6.798,339.91,2.79,1
fake2075,20.0,245.464,12273.22,2.65,1
a301df,10.0,2.272,227.15,0.0,0
392aed,32.0,7.442,232.56,3.81,0
fake8474,20.0,4.315,215.77,54.05,1
4a5df7,31.0,3.059,98.67,4.42,0
4067f3,24.0,4.641,193.39,13.65,0
345613,27.0,4.868,180.28,-13.55,0
76cdb7,20.0,3.789,189.46,-9.53,0
4080db,30.0,5.626,187.52,-13.21,0
fake1799,25.0,5.443,217.71,62.99,1
461f69,19.0,0.0,0.0,0.0,0
ab5fc9,20.0,5.511,275.54,0.38,0
fake7264,25.0,5.461,218.44,46.97,1
471efa,30.0,6.847,228.23,4.83,0
4bb143,19.0,4.288,225.67,0.0,0
780a67,9.0,0.077,8.6,0.0,0
fake4022,20.0,169.703,8485.16,-1.31,1
fake1983,15.0,3.02,201.33,140.01,1
76cda8,32.0,7.25,226.56,0.0,0
471d66,24.0,4.596,191.51,6.67,0
4bb26b,20.0,4.487,224.36,0.0,0
505c09,10.0,0.962,96.21,9.14,0
4d200d,27.0,5.293,196.03,0.0,0
4d2020,30.0,0.0,0.0,-9.4,0
4baa10,20.0,4.696,234.81,-4.57,0
4841a6,28.0,6.878,245.66,0.0,0
344644,31.0,6.89,222.27,0.0,0
c0173e,28.0,4.888,174.58,-9.8,0
39dd01,20.0,4.227,211.35,0.38,0
abd230,32.0,7.741,241.92,0.0,0
7587b5,30.0,3.646,121.53,0.0,0
406c3b,32.0,8.29,259.07,0.24,0
449683,19.0,4.236,222.93,0.0,0
48ea00,31.0,7.639,246.43,0.0,0
ad8fea,20.0,5.062,253.09,0.0,0
4b1a2d,10.0,2.343,234.34,0.0,0
ac5041,10.0,1.917,191.73,16.0,0
a161a4,32.0,6.702,209.43,0.0,0
a5ca26,31.0,1.056,34.06,-0.74,0
888184,14.0,3.223,230.19,0.0,0
398578,30.0,6.969,232.3,0.0,0
aa7aa6,10.0,2.097,209.67,0.0,0
a6cc45,30.0,7.2,239.98,0.0,0
39bb20,30.0,6.258,208.6,5.08,0
44d1ba,32.0,8.061,251.92,0.0,0
a9704d,19.0,4.653,244.89,0.0,0
4ba88f,28.0,6.78,242.14,0.0,0
4aca83,20.0,3.871,193.54,2.67,0
71c597,28.0,5.524,197.28,0.0,0
48c1a7,31.0,7.858,253.49,0.0,0
a0fbfa,20.0,2.853,142.64,-6.48,0
39de50,10.0,2.592,259.21,9.14,0
440d10,32.0,7.024,219.51,0.24,0
aa7ba7,30.0,2.577,85.89,-1.02,0
76b864,30.0,7.446,248.19,-0.25,0
739600,17.0,1.44,84.73,0.0,0
4080e3,10.0,2.451,245.12,0.0,0
acc02b,21.0,4.492,213.9,0.0,0
4cad3e,20.0,2.635,131.74,12.19,0
ad10ec,32.0,7.34,229.36,-5.24,0
4aca98,31.0,6.377,205.71,0.0,0
48c129,33.0,7.108,215.4,0.0,0
8a05c4,30.0,5.392,179.73,-1.78,0
39bdab,21.0,4.199,199.95,0.0,0
fake5294,25.0,5.789,231.57,63.38,1
4005b9,21.0,5.259,250.41,0.0,0
fake3636,20.0,3.775,188.74,150.14,1
fake3489,15.0,2.796,186.41,144.02,1
471f70,30.0,6.024,200.79,0.0,0
4067f3,30.0,5.168,172.26,10.41,0
a83951,32.0,7.727,241.48,-2.62,0
a44e24,20.0,4.414,220.71,0.0,0
48c231,30.0,4.591,153.05,0.0,0
4d225a,21.0,4.936,235.06,0.0,0
4c0242,30.0,3.365,112.15,1.02,0
4403bb,19.0,2.894,152.32,6.82,0
8a05c4,5.0,0.713,142.6,-6.1,0
71c591,21.0,3.787,180.34,0.0,0
fake2585,25.0,4.947,197.89,58.79,1
781417,27.0,6.007,222.47,-0.28,0
3c5ef2,24.0,4.198,174.91,0.0,0
a42e07,30.0,1.415,47.17,-2.29,0
0d08d7,20.0,2.355,117.75,0.0,0
abfac6,30.0,7.028,234.26,9.4,0
48c124,30.0,6.47,215.66,0.0,0
3c54a5,24.0,4.423,184.29,12.07,0
781afd,64.0,10.256,160.25,-11.31,0
4d2212,30.0,6.192,206.39,-4.83,0
a51f0f,32.0,7.503,234.48,0.0,0
3c56ea,32.0,6.173,192.9,-10.24,0
a95c38,30.0,7.694,256.47,0.0,0
4cae57,30.0,0.035,1.16,0.0,0
a50126,10.0,2.469,246.88,0.0,0
895062,32.0,3.0,93.76,-6.67,0
a5829d,18.0,2.498,138.78,-8.04,0
484b32,19.0,3.645,191.84,-10.03,0
aaf111,28.0,4.013,143.31,7.08,0
4baa75,30.0,6.851,228.37,8.64,0
851230,32.0,3.545,110.79,-2.62,0
801445,20.0,0.954,47.71,0.0,0
407568,11.0,2.158,196.15,6.93,0
a1d7ea,30.0,6.944,231.48,3.3,0
a3244a,19.0,4.781,251.65,0.0,0
fake2584,15.0,3.315,221.01,50.87,1
781307,21.0,3.505,166.91,-0.73,0
4cae61,20.0,4.705,235.23,8.0,0
ab1fb0,11.0,2.425,220.41,0.0,0
738069,10.0,2.157,215.69,3.05,0
44006d,24.0,4.81,200.42,10.48,0
4b027e,28.0,5.935,211.96,-9.8,0
30038f,29.0,1.994,68.76,0.0,0
fake1498,25.0,381.894,15275.75,4.97,1
fake2447,15.0,5.396,359.75,-4.37,1
ad1cde,35.0,8.762,250.35,-0.22,0
7504ec,27.0,3.95,146.29,-5.93,0
4ab567,27.0,0.067,2.49,0.0,0
a7197d,31.0,6.697,216.04,0.0,0
861f1a,21.0,5.865,279.27,7.62,0
ac5ec1,28.0,1.357,48.46,0.54,0
478de3,32.0,1.953,61.03,-0.24,0
a9d5a2,32.0,7.134,222.95,0.0,0
4ca2ab,20.0,3.85,192.48,-9.91,0
48ea3a,28.0,5.443,194.39,0.0,0
3c70c7,10.0,2.464,246.39,0.0,0
4078dd,10.0,2.692,269.2,0.0,0
fake8090,25.0,4.562,182.49,67.76,1
39de47,19.0,3.892,204.84,-3.21,0
46b8b3,27.0,2.274,84.22,8.47,0
a37389,11.0,2.292,208.33,0.0,0
7020be,16.0,0.0,0.0,0.0,0
4ca9a9,20.0,1.473,73.67,14.1,0
86ebfa,30.0,4.18,139.32,-5.59,0
fake6231,20.0,6.837,341.86,-0.01,1
3c5ef5,30.0,6.908,230.26,-0.25,0
fake3967,25.0,5.928,237.13,221.33,1
46a5e7,177.0,0.034,0.19,0.0,0
a20288,19.0,4.109,216.25,0.4,0
c00741,28.0,6.029,215.31,0.0,0
fake4689,15.0,3.327,221.81,245.19,1
c8276b,20.0,2.711,135.55,0.0,0
fake7294,20.0,4.593,229.63,130.98,1
a77645,19.0,3.588,188.84,-6.02,0
3c5eea,27.0,5.672,210.06,0.0,0
fake9028,20.0,3.985,199.24,171.59,1
a114a4,20.0,1.826,91.3,0.0,0
71c552,11.0,1.627,147.95,0.0,0
a1b7cd,20.0,2.821,141.03,0.0,0
ad4747,32.0,7.141,223.17,9.05,0
78016f,24.0,6.209,258.7,0.0,0
aa21ba,24.0,5.769,240.39,0.0,0
a43ea3,30.0,6.081,202.71,-8.89,0
ad00e3,31.0,5.874,189.49,-10.57,0
fake9537,20.0,291.236,14561.78,1.78,1
c1e897,23.0,0.151,6.55,0.0,0
fake8643,25.0,8.533,341.31,-0.19,1
8880e1,24.0,5.949,247.87,0.0,0
ad98d9,17.0,0.311,18.31,0.0,0
398566,27.0,5.975,221.31,-7.62,0
88811c,20.0,4.642,232.12,1.52,0
a80a97,9.0,0.737,81.92,-4.23,0
48c2a4,19.0,3.884,204.43,0.0,0
49d369,10.0,2.022,202.21,0.0,0
407f5f,30.0,3.306,110.21,12.45,0
aa01de,32.0,7.774,242.95,0.0,0
801742,24.0,3.383,140.96,-5.08,0
471db8,19.0,4.019,211.53,0.0,0
fake7658,25.0,5.159,206.38,62.96,1
a5cc35,32.0,6.545,204.53,-10.72,0
fake2404,20.0,6.865,343.23,-3.88,1
600840,19.0,3.251,171.12,-7.62,0
c02ed9,33.0,8.699,263.62,-0.23,0
